"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"20","18","3","37.0099","31","2","-53","-73","-75","2626"
"20","21","0","37.7667","31","2","-53","-73","-75","2626"
"20","21","3","23.7487","31","2","-53","-73","-75","2626"
"20","24","0","23.4947","31","2","-53","-73","-75","2626"
"20","24","3","25.1489","31","2","-53","-73","-75","2626"
"20","27","0","23.7328","31","2","-53","-73","-75","2626"
"20","27","3","24.9788","31","2","-53","-73","-75","2626"
"20","30","0","31.3531","31","2","-53","-73","-75","2626"
"20","30","3","24.708","31","2","-53","-73","-75","2626"
"20","33","0","24.6181","31","2","-53","-73","-75","2626"
"20","33","3","24.0414","31","2","-53","-73","-75","2626"
"20","36","0","24.7386","31","2","-53","-73","-75","2626"
"20","36","3","23.4559","31","2","-53","-73","-75","2626"
"21","0","0","33.7197","31","2","-54","-73","-75","2628"
"21","0","3","34.7994","31","2","-54","-73","-75","2628"
"21","3","0","34.1028","31","2","-54","-73","-75","2628"
"21","3","3","32.6284","31","2","-54","-73","-75","2628"
"21","6","0","32.311","31","2","-54","-73","-75","2628"
"21","6","3","33.5999","31","2","-54","-73","-75","2628"
"21","9","0","33.6285","31","2","-54","-73","-75","2628"
"21","9","3","32.2452","31","2","-54","-73","-75","2628"
"21","12","0","37.5222","31","2","-54","-73","-75","2628"
"21","12","3","37.0926","31","2","-54","-73","-75","2628"
"21","15","0","37.3492","31","2","-54","-73","-75","2628"
"21","15","3","37.1812","31","2","-54","-73","-75","2628"
"21","18","0","37.0466","31","2","-54","-73","-75","2628"
"21","18","3","37.0466","31","2","-54","-73","-75","2628"
"21","21","0","37.579","31","2","-54","-73","-75","2628"
"21","21","3","23.6008","31","2","-54","-73","-75","2628"
"21","24","0","23.6008","31","2","-54","-73","-75","2628"
"21","24","3","25.5313","31","2","-54","-73","-75","2628"
"21","27","0","23.9177","31","2","-54","-73","-75","2628"
"21","27","3","25.345","31","2","-54","-73","-75","2628"
"21","30","0","32.0271","31","2","-54","-73","-75","2628"
"21","30","3","24.4065","31","2","-54","-73","-75","2628"
"21","33","0","24.9457","31","2","-54","-73","-75","2628"
"21","33","3","23.8335","31","2","-54","-73","-75","2628"
"21","36","0","25.0799","31","2","-54","-73","-75","2628"
"21","36","3","23.4142","31","2","-54","-73","-75","2628"
"22","0","0","33.9372","31","2","-53","-73","-75","2629"
"22","0","3","35.1283","31","2","-53","-73","-75","2629"
"22","3","0","34.4563","31","2","-53","-73","-75","2629"
"22","3","3","33.2035","31","2","-53","-73","-75","2629"
"22","6","0","32.45","31","2","-53","-73","-75","2629"
"22","6","3","33.9124","31","2","-53","-73","-75","2629"
"22","9","0","33.9435","31","2","-53","-73","-75","2629"
"22","9","3","32.1543","31","2","-53","-73","-75","2629"
"22","12","0","37.7013","31","2","-53","-73","-75","2629"
"22","12","3","37.0354","31","2","-53","-73","-75","2629"
"22","15","0","37.4987","31","2","-53","-73","-75","2629"
"22","15","3","37.2931","31","2","-53","-73","-75","2629"
"22","18","0","37.0099","31","2","-53","-73","-75","2629"
"22","18","3","37.0099","31","2","-53","-73","-75","2629"
"22","21","0","37.7667","31","2","-53","-73","-75","2629"
"22","21","3","23.7487","31","2","-53","-73","-75","2629"
"22","24","0","23.4947","31","2","-53","-73","-75","2629"
"22","24","3","25.1489","31","2","-53","-73","-75","2629"
"22","27","0","23.7328","31","2","-53","-73","-75","2629"
"22","27","3","24.9788","31","2","-53","-73","-75","2629"
"22","30","0","31.3531","31","2","-53","-73","-75","2629"
"22","30","3","24.708","31","2","-53","-73","-75","2629"
"22","33","0","24.6181","31","2","-53","-73","-75","2629"
"22","33","3","24.0414","31","2","-53","-73","-75","2629"
"22","36","0","24.7386","31","2","-53","-73","-75","2629"
"22","36","3","23.4559","31","2","-53","-73","-75","2629"
"23","0","0","33.9372","31","2","-53","-73","-75","2631"
"23","0","3","35.1283","31","2","-53","-73","-75","2631"
"23","3","0","34.4563","31","2","-53","-73","-75","2631"
"23","3","3","33.2035","31","2","-53","-73","-75","2631"
"23","6","0","32.45","31","2","-53","-73","-75","2631"
"23","6","3","33.9124","31","2","-53","-73","-75","2631"
"23","9","0","33.9435","31","2","-53","-73","-75","2631"
"23","9","3","32.1543","31","2","-53","-73","-75","2631"
"23","12","0","37.7013","31","2","-53","-73","-75","2631"
"23","12","3","37.0354","31","2","-53","-73","-75","2631"
